observation_id,source_id,source_record_id,feature_type,label,lon,lat,source_statement,interpretation,review_status
fortidsminder:130156,fortidsminder:130156,130156,Runesten,"Stednr. 080205, lokalnr. 74",10.07294525,55.23934571,"Anlægstype Runesten; systemnr 130156; stednr 080205; loknr 74; koordinat 55.23934571, 10.07294525.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:130175,fortidsminder:130175,130175,Runesten,"Stednr. 080304, lokalnr. 24",10.37678912,55.4984759,"Anlægstype Runesten; systemnr 130175; stednr 080304; loknr 24; koordinat 55.4984759, 10.37678912.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:130180,fortidsminder:130180,130180,Runesten,"Stednr. 080506, lokalnr. 26",10.28297295,55.57315147,"Anlægstype Runesten; systemnr 130180; stednr 080506; loknr 26; koordinat 55.57315147, 10.28297295.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:130443,fortidsminder:130443,130443,Runesten,"Stednr. 090601, lokalnr. 76",10.71297155,55.35428613,"Anlægstype Runesten; systemnr 130443; stednr 090601; loknr 76; koordinat 55.35428613, 10.71297155.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:134619,fortidsminder:134619,134619,Runesten,"Stednr. 050507, lokalnr. 308",12.50968905,54.95619952,"Anlægstype Runesten; systemnr 134619; stednr 050507; loknr 308; koordinat 54.95619952, 12.50968905.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:135164,fortidsminder:135164,135164,Runesten,"Stednr. 230204, lokalnr. 76",9.91254941,54.88641392,"Anlægstype Runesten; systemnr 135164; stednr 230204; loknr 76; koordinat 54.88641392, 9.91254941.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:138963,fortidsminder:138963,138963,Runesten,"Stednr. 090501, lokalnr. 21",10.54445381,54.98911481,"Anlægstype Runesten; systemnr 138963; stednr 090501; loknr 21; koordinat 54.98911481, 10.54445381.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:141178,fortidsminder:141178,141178,Kirke,"Stednr. 130701, lokalnr. 35",9.62197819,56.37910088,"Anlægstype Kirke; systemnr 141178; stednr 130701; loknr 35; koordinat 56.37910088, 9.62197819.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:141462,fortidsminder:141462,141462,Runesten,"Stednr. 090515, lokalnr. 29",10.6223691,55.08779924,"Anlægstype Runesten; systemnr 141462; stednr 090515; loknr 29; koordinat 55.08779924, 10.6223691.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:142414,fortidsminder:142414,142414,Runesten,"Stednr. 080801, lokalnr. 13",10.47189574,55.33767409,"Anlægstype Runesten; systemnr 142414; stednr 080801; loknr 13; koordinat 55.33767409, 10.47189574.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:148036,fortidsminder:148036,148036,Runesten,"Stednr. 090618, lokalnr. 34",10.65478561,55.24504782,"Anlægstype Runesten; systemnr 148036; stednr 090618; loknr 34; koordinat 55.24504782, 10.65478561.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:148043,fortidsminder:148043,148043,Kirke,"Stednr. 090513, lokalnr. 140",10.56239653,55.07514728,"Anlægstype Kirke; systemnr 148043; stednr 090513; loknr 140; koordinat 55.07514728, 10.56239653.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:148737,fortidsminder:148737,148737,Runesten,"Stednr. 230304, lokalnr. 179",9.73997051,54.97873932,"Anlægstype Runesten; systemnr 148737; stednr 230304; loknr 179; koordinat 54.97873932, 9.73997051.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:163713,fortidsminder:163713,163713,Runesten,"Stednr. 090406, lokalnr. 19",10.24076707,55.09556492,"Anlægstype Runesten; systemnr 163713; stednr 090406; loknr 19; koordinat 55.09556492, 10.24076707.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:166470,fortidsminder:166470,166470,Runesten,"Stednr. 090107, lokalnr. 164",10.7176413,55.13028036,"Anlægstype Runesten; systemnr 166470; stednr 090107; loknr 164; koordinat 55.13028036, 10.7176413.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:170371,fortidsminder:170371,170371,Runesten,"Stednr. 190307, lokalnr. 193",9.09049981,55.43414927,"Anlægstype Runesten; systemnr 170371; stednr 190307; loknr 193; koordinat 55.43414927, 9.09049981.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:189461,fortidsminder:189461,189461,Runesten,"Stednr. 090404, lokalnr. 122",10.27795344,55.08225716,"Anlægstype Runesten; systemnr 189461; stednr 090404; loknr 122; koordinat 55.08225716, 10.27795344.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:189466,fortidsminder:189466,189466,Enkeltfund,"Stednr. 090507, lokalnr. 96",10.5845221,55.00755409,"Anlægstype Enkeltfund; systemnr 189466; stednr 090507; loknr 96; koordinat 55.00755409, 10.5845221.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:204677,fortidsminder:204677,204677,Runesten,"Stednr. 170601, lokalnr. 328",9.30060984,55.61953757,"Anlægstype Runesten; systemnr 204677; stednr 170601; loknr 328; koordinat 55.61953757, 9.30060984.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:207576,fortidsminder:207576,207576,Runesten,"Stednr. 050213, lokalnr. 250",11.90675372,55.00881077,"Anlægstype Runesten; systemnr 207576; stednr 050213; loknr 250; koordinat 55.00881077, 11.90675372.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:209897,fortidsminder:209897,209897,Runesten,"Stednr. 080209, lokalnr. 249",10.14853216,55.24246435,"Anlægstype Runesten; systemnr 209897; stednr 080209; loknr 249; koordinat 55.24246435, 10.14853216.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:220517,fortidsminder:220517,220517,Runesten,"Stednr. 120104, lokalnr. 131",10.0138582,56.91958258,"Anlægstype Runesten; systemnr 220517; stednr 120104; loknr 131; koordinat 56.91958258, 10.0138582.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:246267,fortidsminder:246267,246267,Runesten,"Stednr. 141006, lokalnr. 79",10.23182856,56.42157037,"Anlægstype Runesten; systemnr 246267; stednr 141006; loknr 79; koordinat 56.42157037, 10.23182856.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:246974,fortidsminder:246974,246974,Runesten,"Stednr. 020311, lokalnr. 107",12.60485232,55.60469389,"Anlægstype Runesten; systemnr 246974; stednr 020311; loknr 107; koordinat 55.60469389, 12.60485232.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:247961,fortidsminder:247961,247961,Runesten,"Stednr. 140510, lokalnr. 142",10.51167457,56.18186589,"Anlægstype Runesten; systemnr 247961; stednr 140510; loknr 142; koordinat 56.18186589, 10.51167457.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:257626,fortidsminder:257626,257626,Runesten,"Stednr. 050203, lokalnr. 137",11.95302727,55.12558445,"Anlægstype Runesten; systemnr 257626; stednr 050203; loknr 137; koordinat 55.12558445, 11.95302727.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:258118,fortidsminder:258118,258118,Runesten,"Stednr. 050204, lokalnr. 66",12.01457723,55.18830501,"Anlægstype Runesten; systemnr 258118; stednr 050204; loknr 66; koordinat 55.18830501, 12.01457723.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
fortidsminder:258880,fortidsminder:258880,258880,Runesten,"Stednr. 150311, lokalnr. 501",10.20510122,56.15803038,"Anlægstype Runesten; systemnr 258880; stednr 150311; loknr 501; koordinat 56.15803038, 10.20510122.",Autoritativ registerobservation. En lokalitet kan beskrive flere sten eller en historisk fase og er derfor ikke automatisk en stenidentitet.,needs_review
